ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,twf,hdf,pwf,osf,rnf,machine_failure,power_w
2026-09-01 16:00,CNC-03,H,300.1379808,314.1132368,1720.827536,40.24037634,97.31979953,2.475080253,13.21111398,55.68424661,0,0,0,0,0,0,7251.50246
2026-09-01 16:01,CNC-01,L,298.610769,313.0176936,1634.37064,43.58020907,79.12699641,2.379773058,13.40466974,55.98094955,0,0,0,0,0,0,7458.791709
2026-09-01 16:01,CNC-02,M,299.0633898,312.1596026,1804.227523,36.05756775,4.308001866,2.271651207,12.2850095,53.73556125,0,0,0,0,0,0,6812.654269
2026-09-01 16:01,CNC-03,H,299.916394,313.9438936,1779.134092,39.13475368,98.75668537,2.513288077,13.0965599,48.62424625,0,0,0,0,0,0,7291.214994
2026-09-01 16:02,CNC-01,L,298.7366463,313.3094905,1765.928777,44.34121476,80.55988045,2.518225423,14.7548979,55.76931558,0,0,0,0,0,0,8199.915718
2026-09-01 16:02,CNC-02,M,298.8701466,313.184926,1746.142864,44.22462891,5.77457836,2.236407107,14.32578036,51.3805883,0,0,0,0,0,0,8086.723404
2026-09-01 16:02,CNC-03,H,299.9128867,314.5434034,1713.876145,42.99062631,100.2000709,2.401810203,14.06022285,57.55205366,0,0,0,0,0,0,7715.81532
2026-09-01 16:03,CNC-01,L,298.7811171,312.8319042,1727.394639,40.8937478,82.01851636,2.445870182,13.38522878,54.76299062,0,0,0,0,0,0,7397.365875
2026-09-01 16:03,CNC-02,M,298.6628154,312.1165619,1598.387792,42.6548061,7.252233023,2.150437712,12.61054258,49.60964605,0,0,0,0,0,0,7139.679947
2026-09-01 16:03,CNC-03,H,300.0458441,314.6952561,1745.640058,44.00851486,101.6682596,2.433058947,14.27900926,51.67011169,0,0,0,0,0,0,8044.888514
2026-09-01 16:04,CNC-01,L,298.5072948,312.3463429,1668.448685,40.49344832,83.47834663,2.453439343,12.91249845,52.09272726,0,0,0,0,0,0,7074.996573
2026-09-01 16:04,CNC-02,M,298.8479754,312.760467,1535.568311,47.71178446,8.748826801,2.13164487,13.46999298,52.64547149,0,0,0,0,0,0,7672.26189
2026-09-01 16:04,CNC-03,H,300.1522661,314.04083,1656.665558,42.93301314,103.1265488,2.252737066,13.11966357,50.44679926,0,0,0,0,0,0,7448.260042
2026-09-01 16:05,CNC-01,L,298.5958254,312.6471281,1767.608337,40.4223593,84.89727135,2.517627706,13.57128264,55.38738238,0,0,0,0,0,0,7482.320678
2026-09-01 16:05,CNC-02,M,298.8452595,312.5345892,1801.234489,38.30642754,10.17977178,2.490826603,12.90193337,53.80576645,0,0,0,0,0,0,7225.543557
2026-09-01 16:05,CNC-03,H,299.7617899,314.4094766,1828.167569,40.16733468,104.5445326,2.598388984,13.58870151,49.95579888,0,0,0,0,0,0,7689.845837
2026-09-01 16:06,CNC-01,L,298.6234772,313.1007897,1719.466018,41.37391874,86.34842926,2.322842405,13.5051733,54.21773698,0,0,0,0,0,0,7449.873053
2026-09-01 16:06,CNC-02,M,298.611832,311.9235984,1578.177512,41.83521945,11.68529474,2.227025429,12.30144548,53.0489928,0,0,0,0,0,0,6913.954547
2026-09-01 16:06,CNC-03,H,300.2936132,314.9715883,1687.659787,44.57255829,105.9970346,2.343189066,14.27600929,52.51713731,0,0,0,0,0,0,7877.367048
2026-09-01 16:07,CNC-01,L,298.7504313,313.3659186,1811.483564,41.05769875,87.7839598,2.388031753,13.98237629,52.03525966,0,0,0,0,0,0,7788.568069
2026-09-01 16:07,CNC-02,M,299.3054032,313.0037202,1828.392896,38.2581112,13.10213007,2.426768499,13.35283491,51.28370093,0,0,0,0,0,0,7325.236796
2026-09-01 16:07,CNC-03,H,300.1150122,314.630758,1630.963024,42.76465559,107.4718366,2.322635711,12.9260548,50.69554959,0,0,0,0,0,0,7303.948659
2026-09-01 16:08,CNC-01,L,298.6871677,312.9662228,1652.468218,44.80250438,89.26844786,2.288987012,13.83144101,51.99122375,0,0,0,0,0,0,7752.89718
2026-09-01 16:08,CNC-02,M,298.9065106,312.321561,1736.963526,37.02201954,14.54176539,2.351838324,12.03058721,50.9207487,0,0,0,0,0,0,6734.09785
2026-09-01 16:08,CNC-03,H,300.049028,314.3787021,1691.882457,42.07161616,108.9525829,2.564652941,13.31918643,48.70034843,0,0,0,0,0,0,7453.976185
2026-09-01 16:09,CNC-01,L,298.674914,312.8535204,1803.377896,39.68311744,90.72520213,2.52704662,13.42202734,54.09690359,0,0,0,0,0,0,7494.128618
2026-09-01 16:09,CNC-02,M,298.8389801,313.0391348,1698.493176,43.45283634,16.02065762,2.319895771,13.64536704,51.36803089,0,0,0,0,0,0,7728.773042
2026-09-01 16:09,CNC-03,H,299.8284045,314.0773763,1720.563518,40.02741959,110.3969065,2.477328668,12.85930276,52.19178319,0,0,0,0,0,0,7212.01999
2026-09-01 16:10,CNC-01,L,298.8090097,312.6712161,1769.939639,37.23192252,92.17139039,2.46699663,12.22905235,53.26651109,0,0,0,0,0,0,6900.849181
2026-09-01 16:10,CNC-02,M,299.072454,312.9687862,1631.544695,41.03089929,17.4994025,2.229959786,12.50202495,54.46553606,0,0,0,0,0,0,7010.332694
2026-09-01 16:10,CNC-03,H,300.1570828,314.741872,1641.895355,44.24498283,111.861967,2.370300558,13.60609299,46.77744721,0,0,0,0,0,0,7607.432772
2026-09-01 16:11,CNC-01,L,298.4916837,313.0704523,1713.319503,43.34377376,93.62183089,2.428248694,13.62939185,53.04316879,0,0,0,0,0,0,7776.670484
2026-09-01 16:11,CNC-02,M,298.9277509,313.1369094,1733.699045,42.70093425,18.96952852,2.289054189,13.83958398,53.93447813,0,0,0,0,0,0,7752.463048
2026-09-01 16:11,CNC-03,H,300.0989946,314.524614,1730.206945,42.00836398,113.2909629,2.527024651,13.53183963,51.76505657,0,0,0,0,0,0,7611.363044
2026-09-01 16:12,CNC-01,L,298.7884621,312.3504988,1590.58807,39.65130006,95.08110198,2.359455059,12.06388426,53.42909773,0,0,0,0,0,0,6604.558178
2026-09-01 16:12,CNC-02,M,298.7337355,312.4728848,1802.058638,39.53450454,20.41424438,2.45347787,13.38644741,53.62879393,0,0,0,0,0,0,7460.601395
2026-09-01 16:12,CNC-03,H,299.8095838,314.7541319,1899.197638,42.13574211,114.7134713,2.703998637,14.79956805,52.30011838,0,0,0,0,0,0,8380.104354
2026-09-01 16:13,CNC-01,L,298.7293605,312.6705829,1615.134454,42.24677809,96.55113299,2.268482054,12.70430457,52.15189869,0,0,0,0,0,0,7145.471527
2026-09-01 16:13,CNC-02,M,298.8614655,312.6257636,1654.856827,40.51862082,21.85431894,2.28336775,12.59687593,50.29272063,0,0,0,0,0,0,7021.723085
2026-09-01 16:13,CNC-03,H,299.9284008,314.2838419,1746.583482,40.91622666,116.1423062,2.531956214,13.39650052,53.1510749,0,0,0,0,0,0,7483.651281
2026-09-01 16:14,CNC-01,L,298.6769336,312.7379239,1796.853609,39.64433162,97.97161503,2.456027097,13.32552797,54.68982963,0,0,0,0,0,0,7459.718075
2026-09-01 16:14,CNC-02,M,298.6491809,312.5541073,1631.169168,44.50436843,23.32485322,2.270918355,13.56753371,55.49127131,0,0,0,0,0,0,7602.041991
2026-09-01 16:14,CNC-03,H,299.9610574,313.9453736,1742.942626,39.53137013,117.603736,2.366910565,12.91572222,50.3396736,0,0,0,0,0,0,7215.286429
2026-09-01 16:15,CNC-01,L,298.6480279,312.4845161,1744.152399,39.69987419,99.38978535,2.350312426,12.9821766,54.58545253,0,0,0,0,0,0,7251.071342
2026-09-01 16:15,CNC-02,M,298.6565528,312.0821898,1699.853583,37.97706098,24.78742416,2.353697966,11.83486104,51.13202241,0,0,0,0,0,0,6760.230203
2026-09-01 16:15,CNC-03,H,299.9531789,314.4986668,1835.063229,41.2039903,119.0196477,2.544678975,14.25297425,47.74692788,0,0,0,0,0,0,7918.062532
2026-09-01 16:16,CNC-01,L,298.7611597,313.1552493,1647.58084,45.68189383,100.8712859,2.494127883,14.08602169,54.5551654,0,0,0,0,0,0,7881.691845
2026-09-01 16:16,CNC-02,M,298.9172375,312.9719451,1827.832125,39.66780191,26.21944503,2.5406232,13.3331711,49.77630546,0,0,0,0,0,0,7592.819222
2026-09-01 16:16,CNC-03,H,299.802709,314.6844071,1755.56504,43.1019662,120.4768641,2.509965577,13.96736432,54.99116392,0,0,0,0,0,0,7923.96637
2026-09-01 16:17,CNC-01,L,298.6564714,313.2634251,1782.723978,42.37326924,102.306216,2.52583142,14.03985327,49.14974094,0,0,0,0,0,0,7910.513873
2026-09-01 16:17,CNC-02,M,298.9568623,312.9001624,1824.603614,39.54563425,27.66225624,2.495493006,13.57627797,54.51190056,0,0,0,0,0,0,7556.065154
2026-09-01 16:17,CNC-03,H,300.1544898,314.3450698,1573.871115,44.35406393,121.971625,2.412259089,12.96499065,53.24497705,0,0,0,0,0,0,7310.232688
2026-09-01 16:18,CNC-01,L,299.1731941,313.3227249,1837.499477,39.46663306,103.7099488,2.611416819,13.43498044,50.34243779,0,0,0,0,0,0,7594.268014
2026-09-01 16:18,CNC-02,M,298.9034113,313.0065742,1796.997057,40.70544042,29.09041407,2.405424525,13.52591173,56.8279089,0,0,0,0,0,0,7659.994218
2026-09-01 16:18,CNC-03,H,300.055741,314.3245011,1711.779162,40.64349088,123.4200276,2.531482782,13.20473239,50.36369841,0,0,0,0,0,0,7285.63409
2026-09-01 16:19,CNC-01,L,298.982695,313.7478026,1701.571394,43.80707331,105.1684367,2.423575169,13.66374415,50.79581297,0,0,0,0,0,0,7805.9009
2026-09-01 16:19,CNC-02,M,298.888905,312.5627161,1873.481251,34.74512701,30.50328092,2.519634346,12.15472069,54.52813319,0,0,0,0,0,0,6816.663765
2026-09-01 16:19,CNC-03,H,300.0033123,314.9693906,1736.552279,45.57165015,124.8579772,2.436876684,14.75995747,52.01231836,0,0,0,0,0,0,8287.265162
2026-09-01 16:20,CNC-01,L,298.9570672,313.1156143,1803.073571,40.60982491,106.6264447,2.596446676,13.74983299,49.29246838,0,0,0,0,0,0,7667.84248
2026-09-01 16:20,CNC-02,M,298.9126568,312.643713,1804.328898,39.1398193,31.96695465,2.470069873,13.29509702,55.49662486,0,0,0,0,0,0,7395.425034
2026-09-01 16:20,CNC-03,H,300.0377508,314.9398474,1700.607371,45.37224821,126.3084777,2.440893562,14.61389109,48.89932834,0,0,0,0,0,0,8080.216073
2026-09-01 16:21,CNC-01,L,298.720346,312.7165067,1870.167089,37.13461388,108.0235614,2.524499691,13.23065398,57.21794543,0,0,0,0,0,0,7272.570509
2026-09-01 16:21,CNC-02,M,298.7690385,312.2792282,1807.058221,36.97962198,33.37067752,2.411066297,12.36397215,49.82274921,0,0,0,0,0,0,6997.827462
2026-09-01 16:21,CNC-03,H,299.9911227,314.5751878,1812.859097,40.77249887,127.7499381,2.629532632,13.7383521,54.4233997,0,0,0,0,0,0,7740.339283
2026-09-01 16:22,CNC-01,L,298.6393335,313.9072581,1731.671686,49.30700321,109.472413,2.515265679,16.02657338,54.24559054,0,0,0,0,0,0,8941.343545
2026-09-01 16:22,CNC-02,M,299.0338418,313.1236815,1725.256035,41.2097796,34.83583429,2.35143062,13.50670123,53.85302032,0,0,0,0,0,0,7445.30451
2026-09-01 16:22,CNC-03,H,300.0693734,314.3916589,1778.721651,41.69555122,129.2021969,2.459204699,13.67736911,55.93504721,0,0,0,0,0,0,7766.517568
2026-09-01 16:23,CNC-01,L,298.7041897,313.0976153,1657.852621,43.38767316,110.9353746,2.412896937,13.34880646,51.85016366,0,0,0,0,0,0,7532.530487
2026-09-01 16:23,CNC-02,M,298.9570726,312.9120277,1911.072397,35.12891,36.22908772,2.481175978,12.49237542,53.08019659,0,0,0,0,0,0,7030.244546
2026-09-01 16:23,CNC-03,H,299.9264221,314.7447363,1831.028581,42.23107802,130.6084517,2.538222184,14.57853924,53.13243142,0,0,0,0,0,0,8097.592337
2026-09-01 16:24,CNC-01,L,298.7858145,313.3954626,1732.227566,44.07767158,112.3864251,2.516190774,14.24882066,51.78242703,0,0,0,0,0,0,7995.621154
2026-09-01 16:24,CNC-02,M,298.9905471,313.0427851,1682.027315,42.27900748,37.69075691,2.31598241,13.19135334,55.40196605,0,0,0,0,0,0,7447.08731
2026-09-01 16:24,CNC-03,H,300.2233741,314.7865738,1637.015011,45.62591061,132.09228,2.420130907,13.97965732,53.27437631,0,0,0,0,0,0,7821.549985
2026-09-01 16:25,CNC-01,L,298.5461509,312.6972512,1694.214028,40.49322723,113.8441262,2.462774054,12.9184198,49.90399095,0,0,0,0,0,0,7184.214354
2026-09-01 16:25,CNC-02,M,299.2283162,312.8324237,1777.465316,38.2048814,39.1097045,2.346934782,12.78203612,48.69838981,0,0,0,0,0,0,7111.293587
2026-09-01 16:25,CNC-03,H,299.8878491,314.1165409,1916.004099,35.32315764,133.4744345,2.685810776,12.74739783,51.042378,0,0,0,0,0,0,7087.361277
2026-09-01 16:26,CNC-01,L,298.80509,313.6841873,1952.241814,40.14283698,115.2396603,2.728566973,14.77573138,48.74222868,0,0,0,0,0,0,8206.732735
2026-09-01 16:26,CNC-02,M,298.9043741,312.1973148,1855.909327,33.46247394,40.51848168,2.472097096,11.43064288,52.90381364,0,0,0,0,0,0,6503.4442
2026-09-01 16:26,CNC-03,H,299.8843255,314.8642149,1723.143007,44.07969141,134.9250421,2.629203749,13.92192302,49.45121425,0,0,0,0,0,0,7954.053091
2026-09-01 16:27,CNC-01,L,298.9111787,313.0774336,1769.341382,41.59364194,116.6861724,2.432384437,13.66522689,54.28756362,0,0,0,0,0,0,7706.67779
2026-09-01 16:27,CNC-02,M,299.0458707,313.0850134,1681.578658,41.91122216,41.97176155,2.415758238,13.23211033,53.72949476,0,0,0,0,0,0,7380.335933
2026-09-01 16:27,CNC-03,H,299.8168066,313.7293963,1690.835766,39.42163942,136.3725866,2.57448037,12.42139433,51.70998745,0,0,0,0,0,0,6980.149509
2026-09-01 16:28,CNC-01,L,298.4288613,313.2560313,1857.870764,39.72583528,118.1125912,2.586505131,13.63754355,60.29840309,0,0,0,0,0,0,7728.89053
2026-09-01 16:28,CNC-02,M,299.1719785,313.0538152,1726.235295,43.0401396,43.41236639,2.4655767,13.92726504,55.62239655,0,0,0,0,0,0,7780.40638
2026-09-01 16:28,CNC-03,H,299.9698215,314.9945044,1919.7579,39.51658046,137.7731342,2.758954518,14.17203843,50.05667389,0,0,0,0,0,0,7944.278075
2026-09-01 16:29,CNC-01,L,298.6514735,313.4799652,1819.560681,43.90330146,119.5325195,2.642132846,14.80303489,55.70071203,0,0,0,0,0,0,8365.50843
2026-09-01 16:29,CNC-02,M,298.9726241,312.9869165,1796.983746,41.06423338,44.8326803,2.332457628,13.72738622,57.7514959,0,0,0,0,0,0,7727.455028
2026-09-01 16:29,CNC-03,H,299.9215795,314.4011238,1946.490534,37.31445356,139.1358366,2.75332834,13.58423684,55.40690312,0,0,0,0,0,0,7606.029407
2026-09-01 16:30,CNC-01,L,298.999953,314.0634227,1767.460949,46.13194503,120.9919606,2.672038176,15.33403227,53.1793647,0,0,0,0,0,0,8538.473029
2026-09-01 16:30,CNC-02,M,299.0838482,313.2026133,1769.522066,42.77346413,46.24995869,2.263302779,14.22623693,51.94973505,0,0,0,0,0,0,7926.090468
2026-09-01 16:30,CNC-03,H,299.6851762,314.5016518,1909.320709,38.1937251,140.5379827,2.708492755,13.57044913,48.78256998,0,0,0,0,0,0,7636.590783
2026-09-01 16:31,CNC-01,L,298.8604047,313.2331475,1623.434779,44.1675121,122.468574,2.391031785,13.21367807,51.29293543,0,0,0,0,0,0,7508.72848
2026-09-01 16:31,CNC-02,M,298.8388803,312.5698062,1686.854844,38.50285588,47.69107896,2.363680119,12.12048816,54.18598716,0,0,0,0,0,0,6801.41499
2026-09-01 16:31,CNC-03,H,300.1807002,314.5850431,1680.826275,42.21621346,141.9893964,2.578043116,13.26350013,52.47708485,0,0,0,0,0,0,7430.717037
2026-09-01 16:32,CNC-01,L,298.6637502,313.5434787,1658.795136,45.30493858,123.9535489,2.517088907,13.93640886,53.13333232,0,0,0,0,0,0,7869.858379
2026-09-01 16:32,CNC-02,M,299.0365441,313.4578618,1955.088477,39.34804167,49.07403497,2.507976595,14.15543647,49.8614561,0,0,0,0,0,0,8055.975871
2026-09-01 16:32,CNC-03,H,299.9879132,314.7860605,1776.323372,41.74605543,143.4171685,2.604700571,13.76310024,51.52931278,0,0,0,0,0,0,7765.440446
2026-09-01 16:33,CNC-01,L,298.9044938,313.0451529,1647.147961,43.05213868,125.4230436,2.508747669,13.26055359,47.95611296,0,0,0,0,0,0,7426.017384
2026-09-01 16:33,CNC-02,M,298.9881719,312.8436287,1661.246637,40.62134545,50.5465706,2.347076471,12.68964935,52.40627514,0,0,0,0,0,0,7066.706214
2026-09-01 16:33,CNC-03,H,299.5787393,314.3959691,1801.015331,40.06334152,144.8443467,2.620669442,13.60097335,48.44930367,0,0,0,0,0,0,7556.021708
2026-09-01 16:34,CNC-01,L,298.7283315,312.9264121,1776.05849,38.63373978,126.8487069,2.612278149,13.09698376,53.15750222,0,0,0,0,0,0,7185.427841
2026-09-01 16:34,CNC-02,M,298.9733698,312.4678192,1781.327821,38.03628046,51.98459083,2.418248891,12.84139702,49.15812213,0,0,0,0,0,0,7095.295866
2026-09-01 16:34,CNC-03,H,300.1850323,315.2037985,1734.451517,44.65885807,146.3068351,2.550517715,14.61875883,51.98245135,0,0,0,0,0,0,8111.448152
2026-09-01 16:35,CNC-01,L,298.7468104,313.3188916,1765.773667,41.98498249,128.2871468,2.684320798,13.79300772,52.72408583,0,0,0,0,0,0,7763.501304
2026-09-01 16:35,CNC-02,M,298.8478275,312.8767235,1755.336567,41.10679779,53.42501688,2.325822879,13.53602438,55.64372505,0,0,0,0,0,0,7556.186435
2026-09-01 16:35,CNC-03,H,300.1363016,314.0856307,1716.818517,40.26989081,147.7279953,2.511081817,13.1809235,51.8225144,0,0,0,0,0,0,7239.914855
2026-09-01 16:36,CNC-01,L,298.6207549,313.1894019,1692.516895,43.07633925,129.7369109,2.504931876,13.76480745,49.93917081,0,0,0,0,0,0,7634.84842
2026-09-01 16:36,CNC-02,M,298.9122097,313.4459342,1773.715326,42.7221682,54.8884701,2.348946166,14.14683744,59.52916792,0,0,0,0,0,0,7935.345164
2026-09-01 16:36,CNC-03,H,299.8113537,313.6319957,1862.93293,35.36712955,149.1032587,2.635283472,12.21609181,50.3460662,0,0,0,0,0,0,6899.6276
2026-09-01 16:37,CNC-01,L,298.8195361,313.6709942,1720.968446,43.34871224,131.1662048,2.622544567,13.76564028,49.02814596,0,0,0,0,0,0,7812.278661
2026-09-01 16:37,CNC-02,M,299.1420913,313.4642033,1608.839438,45.74560009,56.38485675,2.393292531,14.15073578,52.59167063,0,0,0,0,0,0,7707.093906
2026-09-01 16:37,CNC-03,H,300.0665364,314.3010218,1887.576094,35.71654451,150.4909469,2.657941538,12.68815246,53.57915916,0,0,0,0,0,0,7059.964573
2026-09-01 16:38,CNC-01,L,298.9942903,313.8978951,1833.068431,42.41410062,132.5946837,2.665346522,14.51099351,54.19773856,0,0,0,0,0,0,8141.746167
2026-09-01 16:38,CNC-02,M,298.7950682,312.8193619,1719.196268,40.88963822,57.8325329,2.326019344,13.1268245,50.70496977,0,0,0,0,0,0,7361.517448
2026-09-01 16:38,CNC-03,H,300.2471305,315.0309763,1836.48095,39.99902012,151.8852801,2.700717446,13.70454431,50.17390449,0,0,0,0,0,0,7692.444969
2026-09-01 16:39,CNC-01,L,298.7908289,312.9486016,1663.962372,40.59072785,134.0428479,2.623326091,12.37920731,49.65941894,0,0,0,0,0,0,7072.923454
2026-09-01 16:39,CNC-02,M,298.7479415,312.8069485,1848.737427,38.08217917,59.22265493,2.478765942,13.06996635,48.83388718,0,0,0,0,0,0,7372.684396
2026-09-01 16:39,CNC-03,H,300.0931771,315.0616423,1898.709296,41.30270249,153.2834144,2.729534523,14.49481721,54.36940783,0,0,0,0,0,0,8212.314326
2026-09-01 16:40,CNC-01,L,298.9872304,313.4687648,1884.636402,36.66925877,135.4634148,2.700413529,12.96931748,58.06963575,0,0,0,0,0,0,7236.995867
2026-09-01 16:40,CNC-02,M,298.9030248,312.8832674,1831.126724,37.14926384,60.62455057,2.458846384,12.84238542,55.86414983,0,0,0,0,0,0,7123.562369
2026-09-01 16:40,CNC-03,H,300.0654199,315.1818835,1870.544653,41.8224941,154.6704711,2.782890929,14.69136995,51.68183087,0,0,0,0,0,0,8192.314693
2026-09-01 16:41,CNC-01,L,298.8346544,313.2400725,1824.89799,38.7394083,136.8627738,2.703876632,13.12472113,49.38674122,0,0,0,0,0,0,7403.212134
2026-09-01 16:41,CNC-02,M,298.9811725,312.4147315,1897.472917,34.54378135,61.98730426,2.534325503,12.51995063,54.70504091,0,0,0,0,0,0,6863.949507
2026-09-01 16:41,CNC-03,H,299.91621,314.5177339,1898.23023,37.53990145,156.0577006,2.785130835,13.25640118,46.59810199,0,0,0,0,0,0,7462.264378
2026-09-01 16:42,CNC-01,L,299.0429095,313.3516083,1866.25877,37.39210339,138.2704674,2.653622066,13.09187206,55.02352394,0,0,0,0,0,0,7307.69437
2026-09-01 16:42,CNC-02,M,298.9891111,312.6262971,1878.600031,35.48936644,63.3749239,2.620060112,12.27244547,58.85274521,0,0,0,0,0,0,6981.700095
2026-09-01 16:42,CNC-03,H,300.2097077,315.3007447,1758.513632,44.87441029,157.4827083,2.631145206,14.73556667,51.31145271,0,0,0,0,0,0,8263.672774
2026-09-01 16:43,CNC-01,L,298.8248343,313.4503685,1793.043816,41.8054961,139.7085012,2.635348284,13.92200553,48.63665888,0,0,0,0,0,0,7849.697158
2026-09-01 16:43,CNC-02,M,298.9280757,312.9966262,1727.908575,39.30100813,64.80699385,2.341916892,12.69617973,52.06435183,0,0,0,0,0,0,7111.366616
2026-09-01 16:43,CNC-03,H,300.1872639,314.327834,1881.986424,34.99576431,158.8486949,2.726244826,12.61498035,47.93448239,0,0,0,0,0,0,6897.005737
2026-09-01 16:44,CNC-01,L,299.1608345,313.7469988,1765.263563,41.60302419,141.1264944,2.756159678,13.95446345,53.80388038,0,0,0,0,0,0,7690.650516
2026-09-01 16:44,CNC-02,M,298.7699606,313.2656428,1848.463014,39.76455878,66.22775212,2.566050343,13.6545386,55.7849631,0,0,0,0,0,0,7697.249272
2026-09-01 16:44,CNC-03,H,300.1078327,314.7627267,1830.652818,40.78359155,160.2520934,2.706022062,13.88319652,50.22341097,0,0,0,0,0,0,7818.439415
2026-09-01 16:45,CNC-01,L,299.0129007,313.6559872,1813.217537,41.99382657,142.5534894,2.686257098,14.20584245,51.36175119,0,0,0,0,0,0,7973.77504
2026-09-01 16:45,CNC-02,M,299.1148826,313.067628,1760.14229,37.50985603,67.65873298,2.503476123,12.70361976,52.08652102,0,0,0,0,0,0,6913.879288
2026-09-01 16:45,CNC-03,H,300.1931541,314.7523492,1777.71482,40.71366696,161.6875587,2.701568739,13.48298228,48.93785865,0,0,0,0,0,0,7579.331993
2026-09-01 16:46,CNC-01,L,298.9187362,313.3491184,1778.287548,41.05926772,143.989264,2.671728722,13.62290476,52.40218862,0,0,0,0,0,0,7646.13224
2026-09-01 16:46,CNC-02,M,298.9815499,312.9139133,1762.736241,39.20244796,69.07977994,2.425856006,13.01740478,53.27166034,0,0,0,0,0,0,7236.509529
2026-09-01 16:46,CNC-03,H,300.4232013,314.8705949,1831.492532,39.19972947,163.1146192,2.699900998,13.46540942,49.37264953,0,0,0,0,0,0,7518.251334
2026-09-01 16:47,CNC-01,L,298.9664612,313.9206051,1880.134489,40.6418053,145.392573,2.847119829,14.22969905,53.78226378,0,0,0,0,0,0,8001.852193
2026-09-01 16:47,CNC-02,M,299.0662354,313.1438629,1846.862099,38.7268929,70.4862024,2.476509636,13.35630075,52.83580187,0,0,0,0,0,0,7489.895206
2026-09-01 16:47,CNC-03,H,300.2280266,315.0925165,1805.520019,40.91387877,164.5511072,2.644410399,14.146658,50.73985781,0,0,0,0,0,0,7735.734933
2026-09-01 16:48,CNC-01,L,298.8426046,313.7758248,1824.125845,44.84111847,146.828695,2.701732594,15.33067436,51.09543052,0,0,0,0,0,0,8565.640662
2026-09-01 16:48,CNC-02,M,299.1912916,313.2635681,1783.814983,40.11250326,71.92140344,2.375022418,13.43577789,56.86918851,0,0,0,0,0,0,7493.04241
2026-09-01 16:48,CNC-03,H,300.0180131,314.7184279,1936.201813,37.6258979,165.9021807,2.783552476,13.35910046,52.59282675,0,0,0,0,0,0,7628.973619
2026-09-01 16:49,CNC-01,L,298.8332072,313.6978512,1837.419222,42.05019435,148.2523736,2.769088268,14.50301325,55.45362312,0,0,0,0,0,0,8091.049921
2026-09-01 16:49,CNC-02,M,299.3012535,313.6957547,1857.251275,41.15115346,73.29959379,2.725223129,14.20243885,51.73697389,0,0,0,0,0,0,8003.524818
2026-09-01 16:49,CNC-03,H,300.313645,315.2759817,1864.081111,41.10881078,167.320562,2.723159782,14.35390581,48.99033545,0,0,0,0,0,0,8024.691346
2026-09-01 16:50,CNC-01,L,298.9689327,313.5521304,1885.557822,38.70706816,149.6265198,2.802347278,13.53822116,54.36203724,0,0,0,0,0,0,7642.910082
2026-09-01 16:50,CNC-02,M,299.069453,313.3572054,1668.208663,41.24688979,74.74232575,2.366328892,12.83922937,55.28744936,0,0,0,0,0,0,7205.600774
2026-09-01 16:50,CNC-03,H,300.3693861,315.1719932,1852.248085,39.32966443,168.7096471,2.910128149,13.58454815,51.28923385,0,0,0,0,0,0,7628.65568
2026-09-01 16:51,CNC-01,L,298.7716726,313.3296151,1720.540605,42.2053168,151.0798552,2.702520568,13.56181798,51.01040569,0,0,0,0,0,0,7604.325683
2026-09-01 16:51,CNC-02,M,299.0077392,313.5004871,1794.190873,42.44986056,76.17719728,2.485221465,14.44843233,55.98039743,0,0,0,0,0,0,7975.786664
2026-09-01 16:51,CNC-03,H,300.4462611,315.1092495,1861.822726,37.14209749,170.1167713,2.577508175,13.1185438,53.13936991,0,0,0,0,0,0,7241.580632
2026-09-01 16:52,CNC-01,L,298.8891924,313.3638178,1838.123759,39.68311389,152.4737732,2.836662358,13.71762284,49.93022583,0,0,0,0,0,0,7638.518064
2026-09-01 16:52,CNC-02,M,299.1849962,313.6599557,1843.426859,41.10248454,77.58211371,2.498334124,14.41721012,54.23253228,0,0,0,0,0,0,7934.555524
2026-09-01 16:52,CNC-03,H,300.4684578,315.8564536,1836.725881,44.09803773,171.5461286,2.70242682,15.16872813,49.37298105,0,0,0,0,0,0,8481.882038
2026-09-01 16:53,CNC-01,L,298.8496949,313.8055001,1938.687413,40.05293461,153.8319333,2.906491213,14.75163541,53.0346806,0,0,0,0,0,0,8131.501571
2026-09-01 16:53,CNC-02,M,298.9185862,313.3269265,1855.69372,39.57312157,78.98200378,2.520739483,13.87094867,56.53121927,0,0,0,0,0,0,7690.157334
2026-09-01 16:53,CNC-03,H,300.1013643,315.0322544,1857.331802,41.11370839,172.9573725,2.837435288,14.27799966,51.196292,0,0,0,0,0,0,7996.588798
2026-09-01 16:54,CNC-01,L,299.0613133,313.6312096,1943.625871,38.05642354,155.2072662,2.790622143,13.98638782,53.87790002,0,0,0,0,0,0,7745.853185
2026-09-01 16:54,CNC-02,M,299.2089899,313.0930785,1796.384909,37.84363595,80.4099528,2.384331531,12.572233,49.47140723,0,0,0,0,0,0,7119.0308
2026-09-01 16:54,CNC-03,H,300.1852003,315.2170785,1673.754061,44.27399438,174.3924093,2.690623948,13.59201685,49.45679441,0,0,0,0,0,0,7760.129474
2026-09-01 16:55,CNC-01,L,299.0840439,313.503209,1949.922758,37.53721031,156.5821886,2.921584689,13.76303199,50.76980846,0,0,0,0,0,0,7664.926939
